year,op,name,kind,n
2013,252,252 -  ВИДАЧА ТИМЧАС. РЕЄСТР. ТАЛОНУ НА ПРАВО КЕР ЗА ЗАЯВОЮ ВЛ,АВТОБУС,2361
2013,252,252 -  ВИДАЧА ТИМЧАС. РЕЄСТР. ТАЛОНУ НА ПРАВО КЕР ЗА ЗАЯВОЮ ВЛ,ВАНТАЖНИЙ,917
2013,252,252 -  ВИДАЧА ТИМЧАС. РЕЄСТР. ТАЛОНУ НА ПРАВО КЕР ЗА ЗАЯВОЮ ВЛ,ЛЕГКОВИЙ,4486
2013,252,252 -  ВИДАЧА ТИМЧАС. РЕЄСТР. ТАЛОНУ НА ПРАВО КЕР ЗА ЗАЯВОЮ ВЛ,МОПЕД,9
2013,252,252 -  ВИДАЧА ТИМЧАС. РЕЄСТР. ТАЛОНУ НА ПРАВО КЕР ЗА ЗАЯВОЮ ВЛ,МОТОЦИКЛ,18
2013,252,252 -  ВИДАЧА ТИМЧАС. РЕЄСТР. ТАЛОНУ НА ПРАВО КЕР ЗА ЗАЯВОЮ ВЛ,НАПІВПРИЧІП,185
2013,252,252 -  ВИДАЧА ТИМЧАС. РЕЄСТР. ТАЛОНУ НА ПРАВО КЕР ЗА ЗАЯВОЮ ВЛ,ПРИЧІП,89
2013,252,252 -  ВИДАЧА ТИМЧАС. РЕЄСТР. ТАЛОНУ НА ПРАВО КЕР ЗА ЗАЯВОЮ ВЛ,СПЕЦІАЛІЗОВАНІ,1
2013,252,252 -  ВИДАЧА ТИМЧАС. РЕЄСТР. ТАЛОНУ НА ПРАВО КЕР ЗА ЗАЯВОЮ ВЛ,ТРИЦИКЛ,1
2013,255,255 -  АНУЛЮВАННЯ ВИДАЧI ТИМЧАС. РЕЄСТРАЦIЙНОГО ТАЛОНУ ПО ДОРУЧ,АВТОБУС,563
2013,255,255 -  АНУЛЮВАННЯ ВИДАЧI ТИМЧАС. РЕЄСТРАЦIЙНОГО ТАЛОНУ ПО ДОРУЧ,ВАНТАЖНИЙ,65
2013,255,255 -  АНУЛЮВАННЯ ВИДАЧI ТИМЧАС. РЕЄСТРАЦIЙНОГО ТАЛОНУ ПО ДОРУЧ,ЛЕГКОВИЙ,160
2013,255,255 -  АНУЛЮВАННЯ ВИДАЧI ТИМЧАС. РЕЄСТРАЦIЙНОГО ТАЛОНУ ПО ДОРУЧ,МОТОЦИКЛ,1
2013,255,255 -  АНУЛЮВАННЯ ВИДАЧI ТИМЧАС. РЕЄСТРАЦIЙНОГО ТАЛОНУ ПО ДОРУЧ,НАПІВПРИЧІП,33
2013,255,255 -  АНУЛЮВАННЯ ВИДАЧI ТИМЧАС. РЕЄСТРАЦIЙНОГО ТАЛОНУ ПО ДОРУЧ,ПРИЧІП,6
2013,256,256 -  АНУЛЮВАННЯ ВИДАЧI ТИМЧАС. РЕЕСТР. ТАЛОНУ ПО ЗАЯВI ВЛ,АВТОБУС,88
2013,256,256 -  АНУЛЮВАННЯ ВИДАЧI ТИМЧАС. РЕЕСТР. ТАЛОНУ ПО ЗАЯВI ВЛ,ВАНТАЖНИЙ,13
2013,256,256 -  АНУЛЮВАННЯ ВИДАЧI ТИМЧАС. РЕЕСТР. ТАЛОНУ ПО ЗАЯВI ВЛ,ЛЕГКОВИЙ,47
2013,256,256 -  АНУЛЮВАННЯ ВИДАЧI ТИМЧАС. РЕЕСТР. ТАЛОНУ ПО ЗАЯВI ВЛ,НАПІВПРИЧІП,3
2013,256,256 -  АНУЛЮВАННЯ ВИДАЧI ТИМЧАС. РЕЕСТР. ТАЛОНУ ПО ЗАЯВI ВЛ,ПРИЧІП,2
2013,260,260 - ВИДАЧА ТИМЧ. РЕЄСТР. ТАЛОНУ ПРИ ВИЯВЛЕННI ТЗ ВИКР ЗА КОРД,ВАНТАЖНИЙ,4
2013,260,260 - ВИДАЧА ТИМЧ. РЕЄСТР. ТАЛОНУ ПРИ ВИЯВЛЕННI ТЗ ВИКР ЗА КОРД,ЛЕГКОВИЙ,16
2013,260,260 - ВИДАЧА ТИМЧ. РЕЄСТР. ТАЛОНУ ПРИ ВИЯВЛЕННI ТЗ ВИКР ЗА КОРД,МОТОЦИКЛ,2
2013,270,270 - ВИДАЧА ТИМЧАС. ТАЛ. ДЛЯ МОПЕДІВ БЕЗ ОБМЕЖ СТРОКУ РЕЄС.,ЛЕГКОВИЙ,1
2013,270,270 - ВИДАЧА ТИМЧАС. ТАЛ. ДЛЯ МОПЕДІВ БЕЗ ОБМЕЖ СТРОКУ РЕЄС.,МОПЕД,21610
2013,270,270 - ВИДАЧА ТИМЧАС. ТАЛ. ДЛЯ МОПЕДІВ БЕЗ ОБМЕЖ СТРОКУ РЕЄС.,МОТОЦИКЛ,88
2013,270,270 - ВИДАЧА ТИМЧАС. ТАЛ. ДЛЯ МОПЕДІВ БЕЗ ОБМЕЖ СТРОКУ РЕЄС.,НАПІВПРИЧІП,1
2013,270,270 - ВИДАЧА ТИМЧАС. ТАЛ. ДЛЯ МОПЕДІВ БЕЗ ОБМЕЖ СТРОКУ РЕЄС.,ПРИЧІП,3
2013,270,270 - ВИДАЧА ТИМЧАС. ТАЛ. ДЛЯ МОПЕДІВ БЕЗ ОБМЕЖ СТРОКУ РЕЄС.,ТРИЦИКЛ,3
2013,30,30 - ПЕРВИННА РЕЄСТРАЦІЯ ТЗ ДЛЯ ІНДИВ. ВЛАСНИКА,АВТОБУС,706
2013,30,30 - ПЕРВИННА РЕЄСТРАЦІЯ ТЗ ДЛЯ ІНДИВ. ВЛАСНИКА,ВАНТАЖНИЙ,17401
2013,30,30 - ПЕРВИННА РЕЄСТРАЦІЯ ТЗ ДЛЯ ІНДИВ. ВЛАСНИКА,КВАДРОЦИКЛ,17
2013,30,30 - ПЕРВИННА РЕЄСТРАЦІЯ ТЗ ДЛЯ ІНДИВ. ВЛАСНИКА,ЛЕГКОВИЙ,73968
2013,30,30 - ПЕРВИННА РЕЄСТРАЦІЯ ТЗ ДЛЯ ІНДИВ. ВЛАСНИКА,МОПЕД,1859
2013,30,30 - ПЕРВИННА РЕЄСТРАЦІЯ ТЗ ДЛЯ ІНДИВ. ВЛАСНИКА,МОТОЦИКЛ,9772
2013,30,30 - ПЕРВИННА РЕЄСТРАЦІЯ ТЗ ДЛЯ ІНДИВ. ВЛАСНИКА,НАПІВПРИЧІП,982
2013,30,30 - ПЕРВИННА РЕЄСТРАЦІЯ ТЗ ДЛЯ ІНДИВ. ВЛАСНИКА,ПРИЧІП,13540
2013,30,30 - ПЕРВИННА РЕЄСТРАЦІЯ ТЗ ДЛЯ ІНДИВ. ВЛАСНИКА,СПЕЦІАЛІЗОВАНІ,3
2013,30,30 - ПЕРВИННА РЕЄСТРАЦІЯ ТЗ ДЛЯ ІНДИВ. ВЛАСНИКА,ТРИЦИКЛ,84
2013,300,300 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА СВIД. НА СПIЛЬНЕ МАЙНО,АВТОБУС,39
2013,300,300 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА СВIД. НА СПIЛЬНЕ МАЙНО,ВАНТАЖНИЙ,80
2013,300,300 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА СВIД. НА СПIЛЬНЕ МАЙНО,ЛЕГКОВИЙ,99
2013,300,300 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА СВIД. НА СПIЛЬНЕ МАЙНО,МОПЕД,2
2013,300,300 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА СВIД. НА СПIЛЬНЕ МАЙНО,МОТОЦИКЛ,2
2013,300,300 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА СВIД. НА СПIЛЬНЕ МАЙНО,НАПІВПРИЧІП,13
2013,300,300 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА СВIД. НА СПIЛЬНЕ МАЙНО,ПРИЧІП,10
2013,309,309 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОВІДКОЙ-РАХУНОК,АВТОБУС,870
2013,309,309 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОВІДКОЙ-РАХУНОК,ВАНТАЖНИЙ,6802
2013,309,309 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОВІДКОЙ-РАХУНОК,КВАДРОЦИКЛ,2
2013,309,309 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОВІДКОЙ-РАХУНОК,ЛЕГКОВИЙ,52681
2013,309,309 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОВІДКОЙ-РАХУНОК,МОПЕД,11
2013,309,309 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОВІДКОЙ-РАХУНОК,МОТОЦИКЛ,353
2013,309,309 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОВІДКОЙ-РАХУНОК,НАПІВПРИЧІП,594
2013,309,309 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОВІДКОЙ-РАХУНОК,ПРИЧІП,604
2013,309,309 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОВІДКОЙ-РАХУНОК,СПЕЦІАЛІЗОВАНІ,14
2013,309,309 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОВІДКОЙ-РАХУНОК,ТРИЦИКЛ,2
2013,309,309 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОВІДКОЮ-РАХУНКОМ,ВАНТАЖНИЙ,2
2013,309,309 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОВІДКОЮ-РАХУНКОМ,ЛЕГКОВИЙ,122
2013,309,309 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОВІДКОЮ-РАХУНКОМ,ПРИЧІП,1
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.(ОФОРМ.НОТАРІАЛЬНО ТА ІНШ.),АВТОБУС,1
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.(ОФОРМ.НОТАРІАЛЬНО ТА ІНШ.),ВАНТАЖНИЙ,50
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.(ОФОРМ.НОТАРІАЛЬНО ТА ІНШ.),ЛЕГКОВИЙ,61
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.(ОФОРМ.НОТАРІАЛЬНО ТА ІНШ.),НАПІВПРИЧІП,3
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.(ОФОРМ.НОТАРІАЛЬНО ТА ІНШ.),ПРИЧІП,2
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.ТА ІНШ.(ОФОРМ.НОТАРІАЛЬНО ),ВАНТАЖНИЙ,1
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.ТА ІНШ.(ОФОРМ.НОТАРІАЛЬНО ),ЛЕГКОВИЙ,18
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.ТА ІНШ.(ОФОРМ.НОТАРІАЛЬНО ),НАПІВПРИЧІП,1
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ,АВТОБУС,415
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ,ВАНТАЖНИЙ,2371
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ,ЛЕГКОВИЙ,13030
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ,МОПЕД,5
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ,МОТОЦИКЛ,74
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ,НАПІВПРИЧІП,288
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ,ПРИЧІП,278
2013,310,310 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ,СПЕЦІАЛІЗОВАНІ,1
2013,311,311 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА ДОГОВОРОМ МIНИ,АВТОБУС,31
2013,311,311 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА ДОГОВОРОМ МIНИ,ВАНТАЖНИЙ,142
2013,311,311 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА ДОГОВОРОМ МIНИ,ЛЕГКОВИЙ,236
2013,311,311 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА ДОГОВОРОМ МIНИ,НАПІВПРИЧІП,7
2013,311,311 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА ДОГОВОРОМ МIНИ,ПРИЧІП,23
2013,312,"312 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА, ОТРИМАНОГО ЧЕРЕЗ ВІДДІЛ СОЦ.ЗАХИСТУ",АВТОБУС,1
2013,312,"312 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА, ОТРИМАНОГО ЧЕРЕЗ ВІДДІЛ СОЦ.ЗАХИСТУ",ВАНТАЖНИЙ,14
2013,312,"312 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА, ОТРИМАНОГО ЧЕРЕЗ ВІДДІЛ СОЦ.ЗАХИСТУ",ЛЕГКОВИЙ,731
2013,312,"312 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА, ОТРИМАНОГО ЧЕРЕЗ ВІДДІЛ СОЦ.ЗАХИСТУ",МОПЕД,1
2013,312,"312 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА, ОТРИМАНОГО ЧЕРЕЗ ВІДДІЛ СОЦ.ЗАХИСТУ",МОТОЦИКЛ,3
2013,312,"312 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА, ОТРИМАНОГО ЧЕРЕЗ ВІДДІЛ СОЦ.ЗАХИСТУ",ПРИЧІП,16
2013,319,319 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,АВТОБУС,319
2013,319,319 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,ВАНТАЖНИЙ,991
2013,319,319 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,ЛЕГКОВИЙ,3236
2013,319,319 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,МОТОЦИКЛ,9
2013,319,319 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,НАПІВПРИЧІП,95
2013,319,319 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,ПРИЧІП,54
2013,319,319 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,СПЕЦІАЛІЗОВАНІ,100
2013,320,320 - ПЕРЕРЕЄСТРАЦIЯ НА НОВ. ВЛАС. ЗА ДОГ. ДАРУВАННЯ,АВТОБУС,19
2013,320,320 - ПЕРЕРЕЄСТРАЦIЯ НА НОВ. ВЛАС. ЗА ДОГ. ДАРУВАННЯ,ВАНТАЖНИЙ,78
2013,320,320 - ПЕРЕРЕЄСТРАЦIЯ НА НОВ. ВЛАС. ЗА ДОГ. ДАРУВАННЯ,ЛЕГКОВИЙ,522
2013,320,320 - ПЕРЕРЕЄСТРАЦIЯ НА НОВ. ВЛАС. ЗА ДОГ. ДАРУВАННЯ,НАПІВПРИЧІП,10
2013,320,320 - ПЕРЕРЕЄСТРАЦIЯ НА НОВ. ВЛАС. ЗА ДОГ. ДАРУВАННЯ,ПРИЧІП,18
2013,321,321 - ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАПОВIТОМ,АВТОБУС,4
2013,321,321 - ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАПОВIТОМ,ВАНТАЖНИЙ,26
2013,321,321 - ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАПОВIТОМ,ЛЕГКОВИЙ,997
2013,321,321 - ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАПОВIТОМ,МОТОЦИКЛ,18
2013,321,321 - ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАПОВIТОМ,ПРИЧІП,49
2013,322,322 -  ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ,АВТОБУС,4
2013,322,322 -  ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ,ВАНТАЖНИЙ,6
2013,322,322 -  ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ,ЛЕГКОВИЙ,53
2013,322,322 - ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ,АВТОБУС,147
2013,322,322 - ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ,ВАНТАЖНИЙ,720
2013,322,322 - ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ,ЛЕГКОВИЙ,11059
2013,322,322 - ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ,МОПЕД,19
2013,322,322 - ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ,МОТОЦИКЛ,111
2013,322,322 - ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ,НАПІВПРИЧІП,71
2013,322,322 - ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ,ПРИЧІП,498
2013,323,323 - ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА СПАДЩИНОЮ(ЗА ЗАКОНОМ),ЛЕГКОВИЙ,4
2013,330,330 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА РIШЕННЯМ СУДУ,АВТОБУС,42
2013,330,330 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА РIШЕННЯМ СУДУ,ВАНТАЖНИЙ,241
2013,330,330 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА РIШЕННЯМ СУДУ,ЛЕГКОВИЙ,980
2013,330,330 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА РIШЕННЯМ СУДУ,МОТОЦИКЛ,10
2013,330,330 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА РIШЕННЯМ СУДУ,НАПІВПРИЧІП,27
2013,330,330 - ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА РIШЕННЯМ СУДУ,ПРИЧІП,27
2013,331,331 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРОВЕДЕНОГО АУКЦІОНУ,ВАНТАЖНИЙ,19
2013,331,331 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРОВЕДЕНОГО АУКЦІОНУ,ЛЕГКОВИЙ,62
2013,331,331 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРОВЕДЕНОГО АУКЦІОНУ,НАПІВПРИЧІП,4
2013,331,331 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРОВЕДЕНОГО АУКЦІОНУ,ПРИЧІП,1
2013,332,332 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ПОСТАНОВОЮ ПРО ПЕРЕДАЧУ МАЙНА,АВТОБУС,4
2013,332,332 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ПОСТАНОВОЮ ПРО ПЕРЕДАЧУ МАЙНА,ВАНТАЖНИЙ,11
2013,332,332 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ПОСТАНОВОЮ ПРО ПЕРЕДАЧУ МАЙНА,ЛЕГКОВИЙ,21
2013,332,332 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ПОСТАНОВОЮ ПРО ПЕРЕДАЧУ МАЙНА,НАПІВПРИЧІП,1
2013,332,332 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ПОСТАНОВОЮ ПРО ПЕРЕДАЧУ МАЙНА,ПРИЧІП,2
2013,332,332 - ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ПОСТАНОВОЮ ПРО ПЕРЕДАЧУ МАЙНА,СПЕЦІАЛІЗОВАНІ,1
2013,340,340 - ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ АНКЕТНИХ ДАНИХ ВЛАСНИКА,АВТОБУС,105
2013,340,340 - ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ АНКЕТНИХ ДАНИХ ВЛАСНИКА,ВАНТАЖНИЙ,250
2013,340,340 - ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ АНКЕТНИХ ДАНИХ ВЛАСНИКА,ЛЕГКОВИЙ,4066
2013,340,340 - ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ АНКЕТНИХ ДАНИХ ВЛАСНИКА,МОПЕД,19
2013,340,340 - ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ АНКЕТНИХ ДАНИХ ВЛАСНИКА,МОТОЦИКЛ,30
2013,340,340 - ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ АНКЕТНИХ ДАНИХ ВЛАСНИКА,НАПІВПРИЧІП,30
2013,340,340 - ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ АНКЕТНИХ ДАНИХ ВЛАСНИКА,ПРИЧІП,76
2013,341,341 - ПЕРЕРЕЄСТРАЦІЯ РАНІШЕ ВИКРАДЕНОГО ТЗ,ВАНТАЖНИЙ,1
2013,341,341 - ПЕРЕРЕЄСТРАЦІЯ РАНІШЕ ВИКРАДЕНОГО ТЗ,ЛЕГКОВИЙ,15
2013,342,342 - ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВЭ'ЯЗКУ З ЗАМІНОЮ СВІДОЦТВА,ЛЕГКОВИЙ,6
2013,342,342 - ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВЭ'ЯЗКУ З ЗАМІНОЮ СВІДОЦТВА,НАПІВПРИЧІП,1
2013,343,343 - ПЕРЕРЕЄСТРАЦІЯ У ЗВ'ЯЗКУ ІЗ ЗМІНОЮ ДАНИХ ВЛАСНИКА АБО ТЗ ОТРИМАНОГО ЧЕРЕЗ ВІДДІЛ СОЦ,ЛЕГКОВИЙ,1
2013,350,350 -  ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ НАЗВИ ОРГАНIЗАЦIЇ,АВТОБУС,1617
2013,350,350 -  ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ НАЗВИ ОРГАНIЗАЦIЇ,ВАНТАЖНИЙ,8812
2013,350,350 -  ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ НАЗВИ ОРГАНIЗАЦIЇ,ЛЕГКОВИЙ,9788
2013,350,350 -  ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ НАЗВИ ОРГАНIЗАЦIЇ,МОПЕД,2
2013,350,350 -  ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ НАЗВИ ОРГАНIЗАЦIЇ,МОТОЦИКЛ,59
2013,350,350 -  ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ НАЗВИ ОРГАНIЗАЦIЇ,НАПІВПРИЧІП,554
